name,lat,lon,country,state
Pajaros,18.3610,-66.2184,PR,Puerto Rico
Makamba,-4.1333,29.8000,BI,Makamba
Basco,20.4500,121.9667,PH,Batanes
Raseiniai,55.3667,23.1167,LT,Raseiniai
Saldus,56.6667,22.5000,LV,Saldus
Tshabong,-26.0200,22.4056,BW,Kgalagadi
Orange Cove,36.6211,-119.3188,US,California
Boulder Hill,41.7113,-88.3353,US,Illinois
Auki,-8.7667,160.7000,SB,Malaita
Tivat,42.4300,18.7000,ME,Tivat
Postojna,45.7759,14.2137,SI,Postojna
West Athens,33.9235,-118.3033,US,California
Thinadhoo,0.5302,72.9965,MV,Huvadhuatholhu Dhekunuburi
Pedra Badejo,15.1370,-23.5340,CV,Santa Cruz
Bladensburg,38.9424,-76.9264,US,Maryland
Aiea,21.3865,-157.9232,US,Hawaii
River Road,44.0833,-123.1320,US,Oregon
Bois-des-Filion,45.6667,-73.7500,CA,Quebec
Kirkwall,58.9810,-2.9600,GB,Orkney Islands
Rozaje,42.8400,20.1600,ME,Rožaje
Hani i Elezit,42.1475,21.2992,XK,Hani i Elezit
New Square,41.1410,-74.0294,US,New York
Plainedge,40.7241,-73.4770,US,New York
Samdrup Jongkhar,26.8000,91.5050,BT,Samdrup Jongkhar
Kolonia,6.9639,158.2081,FM,Pohnpei
Ntchisi,-13.3667,34.0000,MW,Ntchisi
Vrhnika,45.9624,14.2937,SI,Vrhnika
Marina del Rey,33.9765,-118.4486,US,California
Logatec,45.9167,14.2297,SI,Logatec
South Amboy,40.4852,-74.2831,US,New Jersey
Gizo,-8.1056,156.8389,SB,Western
Riscani,47.9572,27.5539,MD,Rîşcani
Sant Julia de Loria,42.4650,1.4911,AD,Sant Julià de Lòria
Leisure World,39.1023,-77.0689,US,Maryland
Leonia,40.8638,-73.9900,US,New Jersey
Victoria,36.0436,14.2431,MT,Rabat (Ghawdex)
Kasane,-17.8167,25.1500,BW,Chobe
Wangdue Phodrang,27.4833,89.9000,BT,Wangdue Phodrang
Seven Corners,38.8658,-77.1445,US,Virginia
Zabalj,45.3667,20.0667,RS,Žabalj
Evinayong,1.4500,10.5667,GQ,Centro Sur
Coral Hills,38.8706,-76.9215,US,Maryland
Siggiewi,35.8542,14.4383,MT,Siġġiewi
Grosuplje,45.9551,14.6562,SI,Grosuplje
Stans,46.9500,8.3500,CH,Nidwalden
Dangriga,16.9667,-88.2167,BZ,Stann Creek
Amuria,2.0300,33.6431,UG,Amuria
Thyolo,-16.0667,35.1333,MW,Thyolo
Conshohocken,40.0772,-75.3034,US,Pennsylvania
Ewo,-0.8667,14.8167,CG,Cuvette-Ouest
Lerwick,60.1550,-1.1450,GB,Shetland Islands
Manatuto,-8.5167,126.0167,TL,Manatuto
Odzaci,45.5167,19.2667,RS,Odžaci
Temple Hills,38.8106,-76.9495,US,Maryland
Derby,39.8400,-104.9172,US,Colorado
Westgate,26.6994,-80.0989,US,Florida
Harwood Heights,41.9663,-87.8057,US,Illinois
Haledon,40.9363,-74.1887,US,New Jersey
Rio Claro,10.3042,-61.1708,TT,Mayaro/Rio Claro
Sremski Karlovci,45.2000,19.9333,RS,Sremski Karlovci
Prienai,54.6333,23.9417,LT,Prienai
Gleno,-8.7239,125.4361,TL,Ermera
Stony Brook University,40.9098,-73.1217,US,New York
Collingdale,39.9151,-75.2776,US,Pennsylvania
Talsi,57.2444,22.5867,LV,Talsi
Mokhotlong,-29.2885,29.0656,LS,Mokhotlong
Bogota,40.8751,-74.0293,US,New Jersey
Corozal,18.4000,-88.4000,BZ,Corozal
Monaghan,54.2478,-6.9708,IE,Monaghan
Caldwell,40.8389,-74.2776,US,New Jersey
Joniskis,56.2333,23.6000,LT,Joniškis
North Kensington,39.0393,-77.0723,US,Maryland
Dobele,56.6167,23.2667,LV,Dobele
Rakai,-0.7100,31.4050,UG,Rakai
Glodeni,47.7667,27.5167,MD,Glodeni
Gadabay,40.5656,45.8161,AZ,Gədəbəy
Kocevje,45.6430,14.8594,SI,Kočevje
La Cresta,35.3972,-118.9892,US,California
Soro,55.4333,11.5667,DK,Sjælland
Pazin,45.2403,13.9367,HR,Istarska Županija
Audubon,39.8906,-75.0722,US,New Jersey
Cheviot,39.1577,-84.6139,US,Ohio
Paide,58.8833,25.5572,EE,Paide
Hillcrest,41.1298,-74.0350,US,New York
Anyksciai,55.5333,25.1000,LT,Anykščiai
Swissvale,40.4206,-79.8859,US,Pennsylvania
Buba,11.5833,-15.0000,GW,Quinara
Malverne,40.6746,-73.6721,US,New York
University of California-Davis,38.5378,-121.7579,US,California
Basarabeasca,46.3336,28.9614,MD,Basarabeasca
Zardab,40.2183,47.7083,AZ,Zərdab
Rubirizi,-0.2661,30.1069,UG,Rubirizi
Broadview Park,26.0978,-80.2090,US,Florida
Varena,54.2111,24.5722,LT,Varėna
Krsko,45.9500,15.4833,SI,Krško
Phalombe,-15.8033,35.6533,MW,Phalombe
Funadhoo,6.1482,73.2900,MV,Miladhunmadulu Uthuruburi
Kaisiadorys,54.8667,24.4500,LT,Kaišiadorys
Brokopondo,5.0667,-54.9667,SR,Brokopondo
Tevragh Zeina,18.0994,-15.9761,MR,Nouakchott Ouest
Balakan,41.7258,46.4083,AZ,Balakən
Slovenska Bistrica,46.3903,15.5750,SI,Slovenska Bistrica
Naujoji Akmene,56.3167,22.9000,LT,Akmenė
Kone,-21.0590,164.8518,NC,Province Nord
Beocin,45.2000,19.7333,RS,Beočin
Alebtong,2.2500,33.3150,UG,Alebtong
Port Maria,18.3702,-76.8903,JM,Saint Mary
Nangan,26.1598,119.9432,TW,Lienchiang
Sembabule,-0.0800,31.4600,UG,Sembabule
Mtskheta,41.8464,44.7194,GE,Mtskheta Mtianeti
Sokobanja,43.6500,21.8667,RS,Sokobanja
Greymouth,-42.4500,171.2075,NZ,West Coast
Montpelier,44.2659,-72.5717,US,Vermont
Litija,46.0667,14.8167,SI,Litija
Yeghegnadzor,39.7611,45.3333,AM,Vayots’ Dzor
Falmouth,18.4900,-77.6610,JM,Trelawny
Guadalupe,0.3800,6.6381,ST,Lobata
Bentiu,9.2600,29.8000,SS,Unity
Ajdovscina,45.8861,13.9097,SI,Ajdovščina
Debe,10.2000,-61.4500,TT,Penal/Debe
Esperanza,27.5800,-109.9298,MX,Sonora
Dowa,-13.6667,33.9167,MW,Dowa
Luba,3.4500,8.5500,GQ,Bioko Sur
Aracinovo,42.0264,21.5617,MK,Aračinovo
Yardimli,38.9206,48.2372,AZ,Yardımlı
Borgo Maggiore,43.9450,12.4497,SM,Borgo Maggiore
Vittoriosa,35.8881,14.5225,MT,Birgu
Diekirch,49.8681,6.1567,LU,Diekirch
Sen Monorom,12.4500,107.2000,KH,Mondolkiri
Adazi,57.0667,24.3333,LV,Ādaži
Kelme,55.6333,22.9333,LT,Kelmė
Leova,46.4833,28.2500,MD,Leova
Ludza,56.5500,27.7167,LV,Ludza
Eydhafushi,5.1038,73.0704,MV,Maalhosmadulu Dhekunuburi
Ravne na Koroskem,46.5437,14.9642,SI,Ravne na Koroškem
Goranboy,40.6103,46.7897,AZ,Goranboy
Kicevo,41.5142,20.9631,MK,Kičevo
Ruyigi,-3.4833,30.2500,BI,Ruyigi
Briceni,48.3611,27.0839,MD,Briceni
Lerik,38.7753,48.4153,AZ,Lerik
Ocnita,48.3853,27.4392,MD,Ocniţa
Kraslava,55.8833,27.1667,LV,Krāslava
Slovenj Gradec,46.5094,15.0792,SI,Slovenj Gradec
Mobaye,4.3167,21.1833,CF,Basse-Kotto
Mongomo,1.6287,11.3168,GQ,Wele-Nzas
Kalbacar,40.1067,46.0383,AZ,Kəlbəcər
Lapovo,44.1833,21.1000,RS,Lapovo
Hola,-1.5000,40.0333,KE,Tana River
Telenesti,47.5028,28.3667,MD,Teleneşti
Radovljica,46.3425,14.1721,SI,Radovljica
Aizkraukle,56.6042,25.2539,LV,Aizkraukle
Novoberde,42.6000,21.4333,XK,Novobërdë
Donduseni,48.2167,27.5833,MD,Donduşeni
Stefan Voda,46.5153,29.6631,MD,Ştefan Vodă
Trindade,0.3000,6.6833,ST,Mé-Zóchi
Livani,56.3667,26.1833,LV,Līvāni
In Guezzam,19.5686,5.7722,DZ,In Guezzam
Brezice,45.9048,15.5922,SI,Brežice
Novi Knezevac,46.0500,20.1000,RS,Novi Kneževac
Gulbene,57.1667,26.7500,LV,Gulbene
Kiruhura,-0.2100,30.8300,UG,Kiruhura
Obiliq,42.6900,21.0778,XK,Obiliq
Oguz,41.0708,47.4583,AZ,Oğuz
Limbazi,57.5167,24.7167,LV,Limbaži
Luqa,35.8597,14.4892,MT,Luqa
Salavan,15.7167,106.4167,LA,Salavan
Criuleni,47.2167,29.1667,MD,Criuleni
Salcininkai,54.3167,25.3833,LT,Šalčininkai
Madona,56.8500,26.2167,LV,Madona
Kovacica,45.1117,20.6214,RS,Kovačica
Medvode,46.1382,14.4147,SI,Medvode
Ros Comain,53.6333,-8.1833,IE,Roscommon
Menges,46.1626,14.5680,SI,Mengeš
Kerema,-7.9667,145.7667,PG,Gulf
Aluksne,57.4167,27.0500,LV,Alūksne
Mae Hong Son,19.3011,97.9700,TH,Mae Hong Son
Bogatic,44.8333,19.4833,RS,Bogatić
Pasvalys,56.0594,24.4036,LT,Pasvalys
Siteki,-26.4500,31.9500,SZ,Lubombo
Sal Rei,16.1770,-22.9180,CV,Boa Vista
Eenhana,-17.4658,16.3369,NA,Ohangwena
Lorengau,-2.0306,147.2722,PG,Manus
Jogeva,58.7469,26.4000,EE,Jõgeva
Punakha,27.5833,89.8583,BT,Punakha
Polva,58.0536,27.0556,EE,Põlva
Mitoma,-0.6150,30.0450,UG,Mitooma
Espargos,16.7560,-22.9460,CV,Sal
Kavadarci,41.4328,22.0117,MK,Kavadarci
Jakar,27.5500,90.7333,BT,Bumthang
Backi Petrovac,45.3606,19.5917,RS,Bački Petrovac
Schaan,47.1667,9.5097,LI,Schaan
Preili,56.3000,26.7167,LV,Preiļi
Kupiskis,55.8333,24.9667,LT,Kupiškis
Viqueque,-8.8500,126.3667,TL,Viqueque
Junik,42.4761,20.2775,XK,Junik
Kudahuvadhoo,2.6711,72.8935,MV,Nilandheatholhu Dhekunuburi
Lucea,18.4500,-78.1833,JM,Hanover
Rutana,-3.9167,30.0000,BI,Rutana
Puerto Baquerizo Moreno,-0.9025,-89.6092,EC,Galápagos
Rapla,58.9944,24.8011,EE,Rapla
Glarus,47.0333,9.0667,CH,Glarus
Cabrayil,39.4000,47.0261,AZ,Cəbrayıl
Bac,45.3833,19.2333,RS,Bač
Appenzell,47.3333,9.4167,CH,Appenzell Innerrhoden
Sezana,45.7034,13.8706,SI,Sežana
Zarasai,55.7333,26.2500,LT,Zarasai
Zagorje,46.1342,14.9942,SI,Zagorje ob Savi
Muramvya,-3.2500,29.6000,BI,Muramvya
Rogaska Slatina,46.2314,15.6381,SI,Rogaška Slatina
Prevalje,46.5438,14.9119,SI,Prevalje
Echternach,49.8117,6.4217,LU,Echternach
Mamushe,42.3167,20.7167,XK,Mamushë
Marsa,35.8833,14.4947,MT,Marsa
Trakai,54.6333,24.9333,LT,Trakai
Soldanesti,47.8167,28.8000,MD,Şoldăneşti
Mwatate,-3.5047,38.3778,KE,Taita/Taveta
Outapi,-17.5167,15.0000,NA,Omusati
Ghaxaq,35.8483,14.5172,MT,Għaxaq
Crnomelj,45.5711,15.1889,SI,Črnomelj
Idrija,46.0025,14.0275,SI,Idrija
Ranillug,42.4920,21.5590,XK,Ranillug
Lija,35.9014,14.4472,MT,Lija
Balvi,57.1333,27.2500,LV,Balvi
Carrick on Shannon,53.9440,-8.0950,IE,Leitrim
Hrastnik,46.1479,15.1528,SI,Hrastnik
Moletai,55.2333,25.4167,LT,Molėtai
Sisimiut,66.9389,-53.6722,GL,Qeqqata
Stratford,-39.3333,174.2833,NZ,Taranaki
Halba,34.5506,36.0781,LB,Aakkâr
Xocavand,39.7953,47.1131,AZ,Xocavənd
Fulin,29.3489,102.6767,CN,Sichuan
Masunga,-20.6667,27.4167,BW,North East
Gospic,44.5460,15.3750,HR,Ličko-Senjska Županija
Wiltz,49.9667,5.9333,LU,Wiltz
Cacheu,12.2667,-16.1667,GW,Cacheu
Babak,39.1519,45.4417,AZ,Babək
Nieuw Amsterdam,5.8833,-55.0833,SR,Commewijne
Kazlu Ruda,54.7500,23.5000,LT,Kazlų Rūdos
Petnjica,42.9089,19.9644,ME,Petnjica
Mali Idos,45.7069,19.6644,RS,Mali Iđoš
Sakiai,54.9500,23.0500,LT,Šakiai
Thaba-Tseka,-29.5333,28.6000,LS,Thaba-Tseka
Kanifing,13.4500,-16.6667,GM,Kanifing
Triesen,47.1000,9.5333,LI,Triesen
Xaghra,36.0503,14.2675,MT,Xagħra
Partesh,42.4019,21.4336,XK,Partesh
Napak,2.1156,34.2267,UG,Napak
Skuodas,56.2667,21.5333,LT,Skuodas
Kalangala,-0.3214,32.2919,UG,Kalangala
Kirakira,-10.4500,161.9167,SB,Makira and Ulawa
Tarrafal,16.5660,-24.3570,CV,Tarrafal de São Nicolau
Kekava,56.8333,24.2333,LV,Ķekava
Albina,5.5000,-54.0500,SR,Marowijne
Pembroke,35.9264,14.4808,MT,Pembroke
Slovenske Konjice,46.3383,15.4233,SI,Slovenske Konjice
Grevenmacher,49.6806,6.4417,LU,Grevenmacher
Danilovgrad,42.6100,19.0500,ME,Danilovgrad
Pale,-1.4069,5.6322,GQ,Annobón
Smiltene,57.4333,25.9000,LV,Smiltene
Liquica,-8.5935,125.3273,TL,Likisá
Ilulissat,69.2167,-51.1000,GL,Avannaata
Nadur,36.0381,14.2950,MT,Nadur
Ignalina,55.3500,26.1667,LT,Ignalina
Vrapciste,41.8337,20.8851,MK,Vrapčište
Zalec,46.2510,15.1639,SI,Žalec
Punta Gorda,16.1005,-88.8074,BZ,Toledo
Samtse,27.0333,89.0833,BT,Samtse
Gevgelija,41.1392,22.5025,MK,Gevgelija
Bu'aale,1.0833,42.5833,SO,Jubbada Dhexe
Aibak,36.2653,68.0167,AF,Samangān
Mauren,47.2167,9.5333,LI,Mauren
Iklin,35.9042,14.4544,MT,Iklin
Sentjur,46.2176,15.3960,SI,Šentjur
Bled,46.3688,14.1140,SI,Bled
Ordino,42.5550,1.5331,AD,Ordino
Tuzi,42.3656,19.3314,ME,Tuzi
Bolama,11.5767,-15.4828,GW,Bolama/Bijagós
Eschen,47.2167,9.5167,LI,Eschen
Ponta do Sol,17.2020,-25.0930,CV,Ribeira Grande
Irig,45.1000,19.8500,RS,Irig
Dispur,26.1500,91.7700,IN,Assam
Balzers,47.0667,9.5000,LI,Balzers
Klaksvik,62.2375,-6.5390,FO,Klaksvík
Tolmin,46.1857,13.7352,SI,Tolmin
Viligili,0.7569,73.4361,MV,Huvadhuatholhu Uthuruburi
Kuala Belait,4.5828,114.1918,BN,Belait
Bururi,-3.9500,29.6167,BI,Bururi
Coka,45.9333,20.1500,RS,Čoka
Silale,55.4833,22.1833,LT,Šilalė
Radovis,41.6381,22.4644,MK,Radoviš
Kalkara,35.8892,14.5294,MT,Kalkara
Opovo,45.0519,20.4303,RS,Opovo
Imqabba,35.8442,14.4669,MT,Imqabba
Miklavz na Dravskem Polju,46.5057,15.6993,SI,Miklavž na Dravskem Polju
Bueng Kan,18.3672,103.6497,TH,Bueng Kan
Sevnica,46.0092,15.3041,SI,Sevnica
Remich,49.5444,6.3667,LU,Remich
Valka,57.7667,26.0000,LV,Valka
Pakruojis,55.9667,23.8667,LT,Pakruojis
Fuerte Olimpo,-21.0375,-57.8708,PY,Alto Paraguay
Svencionys,55.1333,26.1556,LT,Švenčionys
Qivraq,39.3997,45.1131,AZ,Kəngərli
Susa,39.7583,46.7483,AZ,Şuşa
Black River,18.0257,-77.8509,JM,Saint Elizabeth
Trzin,46.1353,14.5600,SI,Trzin
Dravograd,46.5903,15.0236,SI,Dravograd
Floriana,35.8933,14.5058,MT,Floriana
Trzic,46.3581,14.2930,SI,Tržič
Joao Teves,15.0680,-23.5890,CV,São Lourenço dos Órgãos
Nwoya,2.6350,32.0000,UG,Nwoya
Ilirska Bistrica,45.5679,14.2527,SI,Ilirska Bistrica
Ta' Xbiex,35.8992,14.4981,MT,Ta’ Xbiex
Gudja,35.8483,14.5025,MT,Gudja
Cerknica,45.7964,14.3581,SI,Cerknica
Marsaxlokk,35.8417,14.5447,MT,Marsaxlokk
Lasko,46.1563,15.2386,SI,Laško
Ruse,46.5386,15.5154,SI,Ruše
Zrece,46.3750,15.3854,SI,Zreče
Sempeter pri Gorici,45.9284,13.6378,SI,Šempeter-Vrtojba
Dingli,35.8603,14.3814,MT,Dingli
Bensonville,6.4456,-10.6097,LR,Montserrado
La Palma,8.4100,-78.1500,PA,Darién
Calheta de Sao Miguel,15.1860,-23.5930,CV,São Miguel
Kirkop,35.8419,14.4850,MT,Kirkop
Wabag,-5.4919,143.7217,PG,Enga
Gharghur,35.9241,14.4534,MT,Għargħur
Canillo,42.5667,1.6000,AD,Canillo
Ziri,46.0469,14.1097,SI,Žiri
Gornja Radgona,46.6752,15.9926,SI,Gornja Radgona
Butalangu,0.8228,32.2428,UG,Nakaseke
Domagnano,43.9500,12.4667,SM,Domagnano
Kaberamaido,1.7667,33.1522,UG,Kaberamaido
Kalvarija,54.4167,23.2167,LT,Kalvarija
Omuthiya,-18.3606,16.5812,NA,Oshikoto
Xewkija,36.0331,14.2583,MT,Xewkija
Qobustan,40.5367,48.9328,AZ,Qobustan
Agdam,39.9833,46.9167,AZ,Ağdam
Trebnje,45.9104,15.0086,SI,Trebnje
Decan,42.5333,20.2833,XK,Deçan
Kardla,58.9981,22.7467,EE,Hiiumaa
Plandiste,45.2269,21.1217,RS,Plandište
Lazdijai,54.2333,23.5167,LT,Lazdijai
Ribnica,45.7400,14.7308,SI,Ribnica
Piran,45.5283,13.5683,SI,Piran
Janjanbureh,13.5341,-14.7662,GM,Central River
Cankuzo,-3.2194,30.5528,BI,Cankuzo
Sostanj,46.3798,15.0482,SI,Šoštanj
Brezovica,46.0207,14.4178,SI,Brezovica
Massenya,11.4000,16.1667,TD,Chari-Baguirmi
Ljutomer,46.5168,16.2027,SI,Ljutomer
Imgarr,35.9197,14.3664,MT,Imġarr
Berovo,41.7078,22.8564,MK,Berovo
Sao Joao dos Angolares,0.1333,6.6500,ST,Caué
Mongar,27.2750,91.2400,BT,Mongar
Ankaran,45.5793,13.7379,SI,Ankaran
Krusevo,41.3700,21.2483,MK,Kruševo
Imtarfa,35.8908,14.3969,MT,Imtarfa
Xai,20.6914,101.9861,LA,Oudômxai
Colonia,9.5167,138.1333,FM,Yap
Sveti Nikole,41.8650,21.9425,MK,Sveti Nikole
Tutin,42.9875,20.3256,RS,Tutin
Cantemir,46.2667,28.2167,MD,Cantemir
Xghajra,35.8864,14.5472,MT,Xgħajra
Sencur,46.2430,14.4181,SI,Šenčur
Alibunar,45.0806,20.9656,RS,Alibunar
Ivancna Gorica,45.9374,14.8029,SI,Ivančna Gorica
Malisheve,42.4828,20.7461,XK,Malishevë
Ainaro,-8.9833,125.5000,TL,Ainaro
Zebbug,36.0708,14.2369,MT,Żebbuġ (Ghawdex)
Fish Town,5.1964,-7.8756,LR,River Gee
Qrendi,35.8342,14.4589,MT,Qrendi
Skofljica,45.9836,14.5761,SI,Škofljica
Lenart v Slovenskih Goricah,46.5742,15.8322,SI,Lenart
Ulbroka,56.9333,24.2833,LV,Ropaži
Buala,-8.1333,159.5833,SB,Isabel
Mezica,46.5206,14.8536,SI,Mežica
Zelezniki,46.2182,14.1592,SI,Železniki
Demir Kapija,41.4114,22.2422,MK,Demir Kapija
Saulkrasti,57.2500,24.4167,LV,Saulkrasti
Golubovci,42.3344,19.2253,ME,Zeta
Rietavas,55.7167,21.9333,LT,Rietavas
Groningen,5.8000,-55.4667,SR,Saramacca
Metlika,45.6517,15.3200,SI,Metlika
Qaqortoq,60.7222,-46.0403,GL,Kujalleq
Store,46.2219,15.3111,SI,Štore
Ghajnsielem,36.0269,14.2903,MT,Għajnsielem
Veymandoo,2.1881,73.0947,MV,Kolhumadulu
Balaka,-14.9889,34.9591,MW,Balaka
Sahbuz,39.4072,45.5739,AZ,Şahbuz
Birstonas,54.6028,24.0206,LT,Birštonas
Trashigang,27.3326,91.5528,BT,Trashigang
Borovnica,45.9197,14.3572,SI,Borovnica
Porto Ingles,15.1380,-23.2110,CV,Maio
Delcevo,41.9661,22.7747,MK,Delčevo
Aasiaat,68.7097,-52.8694,GL,Qeqertalik
Safi,35.8333,14.4850,MT,Safi
Rogasovci,46.8053,16.0344,SI,Rogašovci
Race,46.4529,15.6812,SI,Rače-Fram
Lethem,3.3833,-59.8000,GY,Upper Takutu-Upper Essequibo
Mabaruma,8.2000,-59.7833,GY,Barima-Waini
Polzela,46.2809,15.0740,SI,Polzela
Lendava,46.5631,16.4519,SI,Lendava
Bogdanci,41.2031,22.5728,MK,Bogdanci
Daman,20.4169,72.8340,IN,Dādra and Nagar Haveli and Damān and Diu
Vojnik,46.2933,15.3052,SI,Vojnik
Thulusdhoo,4.3742,73.6517,MV,Maaleatholhu
Zitiste,45.4833,20.5500,RS,Žitište
Fiorentino,43.9106,12.4556,SM,Fiorentino
Manadhoo,5.7628,73.4106,MV,Miladhunmadulu Dhekunuburi
Sowa Town,-20.5636,26.2244,BW,Sowa Town
Bopolu,7.0667,-10.4875,LR,Gbarpolu
Ta Khmau,11.4833,104.9500,KH,Kandal
Sao Domingos,15.0280,-23.5630,CV,São Domingos
Radlje ob Dravi,46.6152,15.2264,SI,Radlje ob Dravi
Kerewan,13.5000,-16.0833,GM,North Bank
Radenci,46.6500,16.0500,SI,Radenci
Fontana,36.0364,14.2422,MT,Fontana
Arandelovac,44.3042,20.5561,RS,Aranđelovac
Rasdhoo,4.2631,72.9919,MV,Ariatholhu Uthuruburi
Dhihdhoo,6.8874,73.1140,MV,Thiladhunmathee Uthuruburi
Mozirje,46.3381,14.9572,SI,Mozirje
Trashi Yangtse,27.5833,91.4667,BT,Trashi Yangtse
Barclayville,4.6797,-8.2339,LR,Grand Kru
Kolasin,42.8236,19.5225,ME,Kolašin
Triesenberg,47.1181,9.5433,LI,Triesenberg
Muta,46.6167,15.1667,SI,Muta
Amudat,1.9522,34.9444,UG,Amudat
Trongsa,27.4994,90.5047,BT,Trongsa
Negotino,41.4839,22.0892,MK,Negotino
Cerklje na Gorenjskem,46.2488,14.4855,SI,Cerklje na Gorenjskem
Sannat,36.0244,14.2458,MT,Sannat
Qala,36.0353,14.3103,MT,Qala
Smarje,46.2281,15.5182,SI,Šmarje pri Jelšah
Kllokot,42.3667,21.3833,XK,Kllokot
Cestos City,5.4667,-9.5833,LR,River Cess
Tofol,5.3258,163.0086,FM,Kosrae
Ruggell,47.2450,9.5332,LI,Ruggell
Acquaviva,43.9457,12.4185,SM,Acquaviva
Mahdia,5.2667,-59.1500,GY,Potaro-Siparuni
Spodnje Hoce,46.4996,15.6471,SI,Hoče-Slivnica
Ivanjica,43.5811,20.2297,RS,Ivanjica
Vevcani,41.2403,20.5931,MK,Vevčani
Crna na Koroskem,46.4697,14.8490,SI,Črna na Koroškem
Beltinci,46.6060,16.2328,SI,Beltinci
Ig,45.9692,14.5394,SI,Ig
Kabarnet,0.4940,35.7440,KE,Baringo
Afega,-13.8019,-171.8217,WS,Tuamasaga
Prebold,46.2369,15.0919,SI,Prebold
Nida,55.3033,21.0056,LT,Neringa
Pivka,45.6833,14.2000,SI,Pivka
Vianden,49.9336,6.2075,LU,Vianden
Zhemgang,27.2134,90.6550,BT,Zhemgang
Sariwon-si,38.5242,125.7547,KP,Hwangbuk
Lacin,39.6408,46.5469,AZ,Laçın
Kercem,36.0406,14.2297,MT,Kerċem
Lovrenc na Pohorju,46.5381,15.3844,SI,Lovrenc na Pohorju
Capellen,49.6444,5.9897,LU,Capellen
Heydarabad,39.7203,44.8531,AZ,Sədərək
Onverwacht,5.5931,-55.1939,SR,Para
Naklo,46.2749,14.3176,SI,Naklo
Gradsko,41.5775,21.9428,MK,Gradsko
Straza,45.7864,15.0745,SI,Straža
Cidade Velha,14.9160,-23.6060,CV,Ribeira Grande de Santiago
Priboj,43.5836,19.5258,RS,Priboj
Semic,45.6546,15.1783,SI,Semič
Migori,-1.0634,34.4731,KE,Migori
Totness,5.8775,-56.3292,SR,Coronie
Spodnji Duplek,46.5053,15.7467,SI,Duplek
Sentjernej,45.8389,15.3361,SI,Šentjernej
Miren,45.8962,13.6072,SI,Miren-Kostanjevica
Felidhoo,3.4717,73.5472,MV,Felidheatholhu
Chiradzulu,-15.7000,35.1833,MW,Chiradzulu
Same,-9.0000,125.6500,TL,Manufahi
Jagodina,43.9750,21.2564,RS,Jagodina
Sofifi,0.7244,127.5806,ID,Maluku Utara
Vipava,45.8476,13.9624,SI,Vipava
Ambrolauri,42.5194,43.1500,GE,Rach’a-Lechkhumi da Kvemo Svaneti
Tulagi,-9.1014,160.1467,SB,Central
Zgornja Kungota,46.6388,15.6141,SI,Kungota
Radece,46.0658,15.1728,SI,Radeče
Valandovo,41.3169,22.5611,MK,Valandovo
Damongo,9.0833,-1.8167,GH,Savannah
Djibloho,1.5889,10.8225,GQ,Djibloho
Ormoz,46.4086,16.1475,SI,Ormož
Vuzenica,46.5992,15.1669,SI,Vuzenica
Lifford,54.8340,-7.4860,IE,Donegal
Munxar,36.0303,14.2353,MT,Munxar
Kriva Palanka,42.2017,22.3317,MK,Kriva Palanka
Bohinjska Bistrica,46.2742,13.9524,SI,Bohinj
Divaca,45.6820,13.9702,SI,Divača
Kratovo,42.0783,22.1750,MK,Kratovo
Zabljak,43.1550,19.1208,ME,Žabljak
Gamprin,47.2167,9.5000,LI,Gamprin
Smartno,46.0441,14.8466,SI,Šmartno pri Litiji
Krivogastani,41.3358,21.3331,MK,Krivogaštani
Nyamira,-0.5633,34.9358,KE,Nyamira
Zrnovci,41.8542,22.4442,MK,Zrnovci
Mislinja,46.4431,15.1931,SI,Mislinja
Sopiste,41.9500,21.4333,MK,Sopište
Vodice,46.1833,14.4833,SI,Vodice
Trim,53.5550,-6.7917,IE,Meath
Rogatec,46.2243,15.7052,SI,Rogatec
Gharb,36.0611,14.2092,MT,Għarb
Odranci,46.5856,16.2753,SI,Odranci
Selnica ob Dravi,46.5514,15.4947,SI,Selnica ob Dravi
Dragomer,46.0189,14.3820,SI,Log-Dragomer
Nazarje,46.3202,14.9531,SI,Nazarje
Vreed-en-Hoop,6.8076,-58.1815,GY,Essequibo Islands-West Demerara
Oplotnica,46.3860,15.4458,SI,Oplotnica
Sabac,44.7558,19.6939,RS,Šabac
Machinga,-14.9667,35.5167,MW,Machinga
Varaklani,56.6000,26.7500,LV,Varakļāni
Mirna,45.9476,15.0664,SI,Mirna
Pehcevo,41.7592,22.8906,MK,Pehčevo
Ropazi,56.9718,24.6318,LV,Ropaži
Gusinje,42.5619,19.8339,ME,Gusinje
Turnisce,46.6194,16.3223,SI,Turnišče
Plasnica,41.4667,21.1167,MK,Plasnica
Smederevo,44.6633,20.9289,RS,Smederevo
Parun,35.4167,70.9169,AF,Nūristān
Arilje,43.7531,20.0956,RS,Arilje
Tearce,42.0775,21.0519,MK,Tearce
Vladicin Han,42.7000,22.0667,RS,Vladičin Han
Cerkno,46.1283,13.9915,SI,Cerkno
Xizi,40.9078,49.0733,AZ,Xızı
Sotik Post,-0.7813,35.3416,KE,Bomet
Bovec,46.3378,13.5522,SI,Bovec
Nova Varos,43.4667,19.8203,RS,Nova Varoš
Kanal,46.0880,13.6347,SI,Kanal ob Soči
Poljcane,46.3135,15.5791,SI,Poljčane
Clervaux,50.0500,6.0333,LU,Clervaux
Isangel,-19.5300,169.2800,VU,Tafea
Murang'a,-0.7167,37.1500,KE,Murang’a
